"","tsid","Agg_Level_1","Agg_Level_2","lngth","ADI","CV2","pz","Type","Min","Low25","Mean","Median","Up25","Max"
"5173",5173,"CA","FOODS_2_143",1913,1.23260309278351,0.37508177314841,0.188708834291688,"Smooth",0,1,2.55096706743335,2,4,13
"5174",5174,"CA","FOODS_2_144",1913,1.17506142506143,0.355504330845487,0.148980658651333,"Smooth",0,2,4.14845791949817,4,6,18
"5175",5175,"CA","FOODS_2_145",643,1.25831702544031,0.358521219182251,0.205287713841369,"Smooth",0,1,6.53343701399689,6,10,28
"5176",5176,"CA","FOODS_2_146",1913,1.16504263093788,0.443934749838697,0.141662310507057,"Smooth",0,2,4.62624150548876,4,7,27
"5177",5177,"CA","FOODS_2_147",552,1.26027397260274,0.413685933802609,0.206521739130435,"Smooth",0,1,2.36413043478261,2,4,12
"5178",5178,"CA","FOODS_2_148",1555,1.64899257688229,0.460156959024514,0.393569131832797,"Intermittent",0,0,1.51061093247588,1,2,12
"5179",5179,"CA","FOODS_2_149",1913,1.52430278884462,0.460586305561942,0.343962362780972,"Intermittent",0,0,2.25718766335599,2,4,22
"5180",5180,"CA","FOODS_2_150",1913,1.12861356932153,0.344734866938038,0.113957135389441,"Smooth",0,4,7.41819132253006,7,10,90
"5181",5181,"CA","FOODS_2_151",1158,1.25869565217391,0.528153906721915,0.20552677029361,"Erratic",0,1,3.4740932642487,3,5,25
"5182",5182,"CA","FOODS_2_152",1913,1.06633221850613,0.233445429466294,0.0622059592263461,"Smooth",0,7,11.430737062206,11,15,48
"5183",5183,"CA","FOODS_2_153",1913,1.17290006131208,0.339871489748186,0.147412441191845,"Smooth",0,3,6.3324621014114,6,9,33
"5184",5184,"CA","FOODS_2_154",1913,2.57123655913978,0.334617183958824,0.611082070047047,"Intermittent",0,0,0.714584422373236,0,1,6
"5185",5185,"CA","FOODS_2_155",764,1.53861788617886,0.423463143978067,0.356020942408377,"Intermittent",0,0,1.65575916230366,1,3,11
"5186",5186,"CA","FOODS_2_156",1913,1.15939393939394,0.450905365571748,0.137480397281756,"Smooth",0,1,4.08259278619969,3,6,21
"5187",5187,"CA","FOODS_2_157",1913,1.13801308744795,0.412740154177572,0.121275483533717,"Smooth",0,1,2.82070047046524,2,4,14
"5188",5188,"CA","FOODS_2_158",733,2.45150501672241,0.453351729425091,0.592087312414734,"Intermittent",0,0,1.01637107776262,0,2,9
"5189",5189,"CA","FOODS_2_159",773,1.6695464362851,0.358856302562062,0.401034928848642,"Intermittent",0,0,1.14230271668823,1,2,7
"5190",5190,"CA","FOODS_2_160",1913,1.91683366733467,0.417522816482966,0.478306325143753,"Intermittent",0,0,0.937794040773654,1,1,9
"5191",5191,"CA","FOODS_2_161",1864,1.5945252352438,0.311123991786725,0.372854077253219,"Intermittent",0,0,1.07027896995708,1,2,7
"5192",5192,"CA","FOODS_2_162",1459,1.11800766283525,0.404048155926702,0.105551747772447,"Smooth",0,2,3.74845784784099,3,5,19
"5193",5193,"CA","FOODS_2_163",1913,1.61162594776748,0.467671129516964,0.379508625196027,"Intermittent",0,0,1.65603763721903,1,3,14
"5194",5194,"CA","FOODS_2_164",1913,1.01972281449893,0.227043261644547,0.0193413486670152,"Smooth",0,6,9.94615786722425,10,13,28
"5195",5195,"CA","FOODS_2_165",1055,1.96096654275093,0.508669776722565,0.490047393364929,"Lumpy",0,0,1.09763033175355,1,2,13
"5196",5196,"CA","FOODS_2_166",1913,1.77695167286245,0.498234523623444,0.437532671197073,"Intermittent",0,0,7.84265551489807,3,14,66
"5197",5197,"CA","FOODS_2_167",1913,1.27109634551495,0.459393657234207,0.213277574490329,"Smooth",0,1,2.65603763721903,2,4,20
"5198",5198,"CA","FOODS_2_168",714,1.54880694143167,0.369075823699136,0.354341736694678,"Intermittent",0,0,1.31512605042017,1,2,7
"5199",5199,"CA","FOODS_2_169",1560,1.74496644295302,0.535034165911554,0.426923076923077,"Lumpy",0,0,2.15,1,3,17
"5200",5200,"CA","FOODS_2_170",1802,1.31918008784773,0.340705312331015,0.241953385127636,"Smooth",0,1,6.11764705882353,6,10,32
"5201",5201,"CA","FOODS_2_171",1913,1.04478427089022,0.353479091613855,0.0428646105593309,"Smooth",0,3,4.95818086774699,4,7,21
"5202",5202,"CA","FOODS_2_172",678,1.29636711281071,0.374779727081229,0.228613569321534,"Smooth",0,1,2.86135693215339,2,4,17
"5203",5203,"CA","FOODS_2_173",1913,1.23022508038585,0.441002722927144,0.187140616832201,"Smooth",0,1,3.3575535807632,3,5,16
"5204",5204,"CA","FOODS_2_174",1913,1.22943444730077,0.535460072317537,0.186617877679038,"Erratic",0,1,4.84108729743858,4,7,35
"5205",5205,"CA","FOODS_2_175",1513,1.23611111111111,0.411019369988534,0.191011235955056,"Smooth",0,2,8.28486450760079,7,12,40
"5206",5206,"CA","FOODS_2_176",1913,1.34151472650771,0.482372956850047,0.254573967590172,"Intermittent",0,0,3.03293256664924,2,5,17
"5207",5207,"CA","FOODS_2_177",1542,1.45334590009425,0.544124349111667,0.311932555123217,"Lumpy",0,0,1.87548638132296,1,3,23
"5208",5208,"CA","FOODS_2_178",758,1.30569948186528,0.43315183746814,0.236147757255937,"Smooth",0,1,2.96569920844327,2,5,14
"5209",5209,"CA","FOODS_2_179",1113,1.66367713004484,0.370053259622108,0.398921832884097,"Intermittent",0,0,1.15723270440252,1,2,7
"5210",5210,"CA","FOODS_2_180",1172,1.32579185520362,0.514628176811753,0.245733788395904,"Erratic",0,1,2.92662116040956,2,4,19
"5211",5211,"CA","FOODS_2_181",1913,1.00843437005799,0.127839678672863,0.00836382645060115,"Smooth",0,19,25.4166231050706,25,32,67
"5212",5212,"CA","FOODS_2_182",1913,1.16009702850212,0.387755741859349,0.138003136434919,"Smooth",0,2,4.91949817041296,4,7,28
"5213",5213,"CA","FOODS_2_183",1913,1.15799031476998,0.372119045660361,0.136434918975431,"Smooth",0,3,7.49032932566649,7,11,33
"5214",5214,"CA","FOODS_2_184",1705,1.16941015089163,0.339830962153055,0.144868035190616,"Smooth",0,2,4.27214076246334,4,6,21
"5215",5215,"CA","FOODS_2_185",458,1.06018518518519,0.421653883524128,0.0567685589519651,"Smooth",0,2,4.40393013100437,4,6,22
"5216",5216,"CA","FOODS_2_186",1345,1.62243667068758,0.415136137826165,0.38364312267658,"Intermittent",0,0,1.59851301115242,1,3,10
"5217",5217,"CA","FOODS_2_187",603,1.25103734439834,0.364957973027516,0.200663349917081,"Smooth",0,1,1.87396351575456,2,3,8
"5218",5218,"CA","FOODS_2_188",1913,1.53531300160514,0.555732248896089,0.348667015159435,"Lumpy",0,0,1.86931521170936,1,3,20
"5219",5219,"CA","FOODS_2_189",1913,1.15589123867069,0.392453435803389,0.134866701515944,"Smooth",0,2,5.13852587558808,5,7,22
"5220",5220,"CA","FOODS_2_190",1913,1.59682804674457,0.593872893732947,0.373758494511239,"Lumpy",0,0,1.80710925248301,1,3,16
"5221",5221,"CA","FOODS_2_191",647,1.42920353982301,0.672735340248829,0.301391035548686,"Lumpy",0,0,1.74961360123648,1,2,16
"5222",5222,"CA","FOODS_2_192",1913,1.07957110609481,0.373653124597718,0.0737062205959226,"Smooth",0,3,5.1871406168322,5,7,21
"5223",5223,"CA","FOODS_2_193",787,1.57085828343313,0.359924415993801,0.363405336721728,"Intermittent",0,0,1.284625158831,1,2,8
"5224",5224,"CA","FOODS_2_194",1902,1.08997134670487,0.435449847954646,0.0825446898002103,"Smooth",0,3,6.86593059936909,6,10,38
"5225",5225,"CA","FOODS_2_195",1911,2.33211233211233,0.351772641860635,0.571428571428571,"Intermittent",0,0,0.741496598639456,0,1,9
"5226",5226,"CA","FOODS_2_196",1913,1.11610268378063,0.413822380523263,0.104025091479352,"Smooth",0,1,3.20595922634605,3,4,17
"5227",5227,"CA","FOODS_2_197",1913,1.03182308522114,0.179323285572399,0.0308416100365917,"Smooth",0,39,56.0376372190277,54,72,164
"5228",5228,"CA","FOODS_2_198",1913,1.5641864268193,0.561053689502578,0.360690015682175,"Lumpy",0,0,1.86095138525876,1,3,17
"5229",5229,"CA","FOODS_2_199",1913,1.15728977616455,0.422322407109589,0.135912179822269,"Smooth",0,3,6.82592786199686,6,10,44
"5230",5230,"CA","FOODS_2_200",1241,1.88030303030303,0.41287875122536,0.468170829975826,"Intermittent",0,0,1.07735697018533,1,2,10
"5231",5231,"CA","FOODS_2_201",778,1.18778625954198,0.281124063274799,0.158097686375321,"Smooth",0,3,6.99614395886889,7,10,28
"5232",5232,"CA","FOODS_2_202",1913,1.48065015479876,0.420406831239836,0.324621014113957,"Intermittent",0,0,1.52430737062206,1,2,11
"5233",5233,"CA","FOODS_2_203",1312,1.58072289156626,0.594530278633688,0.367378048780488,"Lumpy",0,0,1.80716463414634,1,3,18
"5234",5234,"CA","FOODS_2_204",1913,1.13936867182847,0.370509271018837,0.122320961840042,"Smooth",0,5,12.2582331416623,11,18,57
"5235",5235,"CA","FOODS_2_205",1543,1.26579163248564,0.482767939241373,0.2099805573558,"Smooth",0,1,2.42579390797148,2,4,16
"5236",5236,"CA","FOODS_2_206",1746,2.48011363636364,0.496225908515625,0.596792668957617,"Intermittent",0,0,1.29610538373425,0,2,14
"5237",5237,"CA","FOODS_2_207",1913,2.07934782608696,0.347581662871204,0.519079979090434,"Intermittent",0,0,0.88813382122321,0,1,8
"5238",5238,"CA","FOODS_2_208",1913,1.4035216434336,0.448206145308476,0.287506534239415,"Intermittent",0,0,2.53476215368531,2,4,19
"5239",5239,"CA","FOODS_2_209",1190,11.3333333333333,0.360210419716529,0.911764705882353,"Intermittent",0,0,0.228571428571429,0,0,7
"5240",5240,"CA","FOODS_2_210",664,1.02945736434109,0.352190004533022,0.0286144578313253,"Smooth",0,2,4.30271084337349,4,6,16
"5241",5241,"CA","FOODS_2_211",1913,1.29276538201488,0.428005709863279,0.226868792472556,"Smooth",0,1,2.96549921589127,2,4,22
"5242",5242,"CA","FOODS_2_212",1913,1.39329934450109,0.525394162992578,0.282279142707789,"Lumpy",0,0,6.25248301097752,5,10,38
"5243",5243,"CA","FOODS_2_213",1182,1.64394993045897,0.722727865315276,0.3917089678511,"Lumpy",0,0,1.95600676818951,1,3,25
"5244",5244,"CA","FOODS_2_214",759,1.35920577617329,0.498628614515937,0.270092226613966,"Intermittent",0,0,2.76548089591568,2,4,16
"5245",5245,"CA","FOODS_2_215",486,1.24615384615385,0.37526665054877,0.197530864197531,"Smooth",0,2,4.73045267489712,4,7,20
"5246",5246,"CA","FOODS_2_216",1872,1.17219787100814,0.422891942423639,0.146901709401709,"Smooth",0,1,2.41773504273504,2,3,13
"5247",5247,"CA","FOODS_2_217",1446,1.14944356120827,0.366925707969714,0.130013831258645,"Smooth",0,1,3.25172890733057,3,5,14
"5248",5248,"CA","FOODS_2_218",1913,1.15310427968656,0.370807714093095,0.132775744903293,"Smooth",0,1,2.64871928907475,2,4,14
"5249",5249,"CA","FOODS_2_219",1913,1.41180811808118,0.507870102591986,0.291688447464715,"Lumpy",0,0,2.41400940930476,2,4,20
"5250",5250,"CA","FOODS_2_220",1913,1.16575258988422,0.461480069500754,0.14218504966022,"Smooth",0,1,4.13068478829064,3,6,24
"5251",5251,"CA","FOODS_2_221",1913,2.22441860465116,0.580743133741137,0.550444328280188,"Lumpy",0,0,2.84265551489807,0,5,31
"5252",5252,"CA","FOODS_2_222",1366,1.02706766917293,0.273224803413481,0.0263543191800878,"Smooth",0,14,21.2693997071742,19,27,84
"5253",5253,"CA","FOODS_2_223",1872,1.90714285714286,0.42772410596106,0.476495726495726,"Intermittent",0,0,1.88888888888889,1,3,16
"5254",5254,"CA","FOODS_2_224",1865,1.28266850068776,0.459036480142134,0.220375335120643,"Smooth",0,1,2.0739946380697,2,3,15
"5255",5255,"CA","FOODS_2_225",1913,1.17074663402693,0.365201533594552,0.145844223732358,"Smooth",0,2,4.2807109252483,4,6,21
"5256",5256,"CA","FOODS_2_226",1317,2.82618025751073,0.371330923694925,0.646165527714503,"Intermittent",0,0,0.553530751708428,0,1,6
"5257",5257,"CA","FOODS_2_227",1105,1.91176470588235,0.476366933685911,0.476923076923077,"Intermittent",0,0,1.7710407239819,1,3,17
"5258",5258,"CA","FOODS_2_228",1477,1.70554272517321,0.444127106954184,0.413676371022343,"Intermittent",0,0,1.04536222071767,1,2,10
"5259",5259,"CA","FOODS_2_229",1913,1.8704253214639,0.427931015946529,0.47151071615264,"Intermittent",0,0,4.1019341348667,1,7,34
"5260",5260,"CA","FOODS_2_230",1913,1.81047619047619,0.398639265928615,0.4511238891793,"Intermittent",0,0,2.14009409304757,1,4,19
"5261",5261,"CA","FOODS_2_231",1913,1.35963041933191,0.564897389365825,0.264506011500261,"Lumpy",0,0,2.69733403031887,2,4,18
"5262",5262,"CA","FOODS_2_232",1913,1.0385450597177,0.492567570462241,0.0371144798745426,"Smooth",0,2,4.73967590172504,4,6,44
"5263",5263,"CA","FOODS_2_233",1913,1.00949868073879,0.286471095590696,0.00940930475692629,"Smooth",0,5,7.85572399372713,7,10,28
"5264",5264,"CA","FOODS_2_234",1556,1.22809786898185,0.43151692531641,0.18573264781491,"Smooth",0,1,3.25,3,5,16
"5265",5265,"CA","FOODS_2_235",1816,1.89363920750782,0.593118519345679,0.471916299559471,"Lumpy",0,0,1.60407488986784,1,2,15
"5266",5266,"CA","FOODS_2_236",1913,1.51464766429137,0.528806864544606,0.339780449555672,"Lumpy",0,0,1.92368008363826,1,3,18
"5267",5267,"CA","FOODS_2_237",1913,1.28045515394913,0.420153766465955,0.219027705175118,"Smooth",0,1,2.64401463669629,2,4,16
"5268",5268,"CA","FOODS_2_238",1172,1.21576763485477,0.566451979342859,0.177474402730375,"Erratic",0,1,3.1160409556314,2,5,27
"5269",5269,"CA","FOODS_2_239",597,1.9258064516129,0.359966600571572,0.480737018425461,"Intermittent",0,0,0.842546063651591,1,1,6
"5270",5270,"CA","FOODS_2_240",1913,1.76301115241636,0.427959362374714,0.437532671197073,"Intermittent",0,0,10.5567171981181,4,19,75
"5271",5271,"CA","FOODS_2_241",1365,1.14995787700084,0.25949190697374,0.13040293040293,"Smooth",0,11,18.83663003663,20,27,72
"5272",5272,"CA","FOODS_2_242",1913,1.18452012383901,0.37392831947724,0.155776267642446,"Smooth",0,2,4.08886565603764,4,6,20
"5273",5273,"CA","FOODS_2_243",1912,2.18764302059497,0.361776153510797,0.542887029288703,"Intermittent",0,0,0.91265690376569,0,2,9
"5274",5274,"CA","FOODS_2_244",1913,1.0385450597177,0.215121777647772,0.0371144798745426,"Smooth",0,25,37.2049137480397,35,49,120
"5275",5275,"CA","FOODS_2_245",1913,1.17578365089121,0.382810975554536,0.149503397804496,"Smooth",0,1,3.45478306325144,3,5,14
"5276",5276,"CA","FOODS_2_246",765,2.93846153846154,0.434434794863276,0.660130718954248,"Intermittent",0,0,1.08235294117647,0,2,13
"5277",5277,"CA","FOODS_2_247",1913,1.06692693809258,0.342521231824703,0.0627286983795086,"Smooth",0,4,8.22007318348144,8,12,35
"5278",5278,"CA","FOODS_2_248",207,1.125,0.318305792034519,0.111111111111111,"Smooth",0,2,3.05314009661836,3,4,9
"5279",5279,"CA","FOODS_2_249",677,1.57808857808858,0.463604090705139,0.366322008862629,"Intermittent",0,0,3.61595273264402,2,6,20
"5280",5280,"CA","FOODS_2_250",560,1.07899807321773,0.381752977318448,0.0732142857142857,"Smooth",0,2,3.46071428571429,3,5,13
"5281",5281,"CA","FOODS_2_251",1913,1.69893428063943,0.518683702881237,0.411395713538944,"Lumpy",0,0,1.6941975953999,1,3,18
"5282",5282,"CA","FOODS_2_252",506,1.82671480144404,0.492010803891027,0.452569169960474,"Intermittent",0,0,1.25889328063241,1,2,10
"5283",5283,"CA","FOODS_2_253",562,1.24611973392461,0.471214308496709,0.197508896797153,"Smooth",0,1,2.45017793594306,2,4,12
"5284",5284,"CA","FOODS_2_254",1503,4.92786885245902,0.280557991655266,0.79707252162342,"Intermittent",0,0,0.310711909514305,0,0,6
"5285",5285,"CA","FOODS_2_255",1913,1.21614748887476,5.14130751020508,0.177731312075274,"Erratic",0,1,4.59487715629901,2,4,187
"5286",5286,"CA","FOODS_2_256",1350,6.10859728506787,0.378765172714802,0.836296296296296,"Intermittent",0,0,0.5,0,0,10
"5287",5287,"CA","FOODS_2_257",1289,1.07148794679967,0.518974020704082,0.0667183863460047,"Erratic",0,2,5.76726144297905,5,8,38
"5288",5288,"CA","FOODS_2_258",1913,1.28734858681023,0.439983158640922,0.223209618400418,"Smooth",0,1,2.31991636173549,2,3,16
"5289",5289,"CA","FOODS_2_259",1103,1.8489932885906,0.399348434107308,0.459655485040798,"Intermittent",0,0,1.02266545784225,1,2,8
"5290",5290,"CA","FOODS_2_260",1813,1.75678294573643,0.489466537342386,0.430777716492002,"Intermittent",0,0,1.42305570876999,1,2,12
"5291",5291,"CA","FOODS_2_261",1322,1.68407643312102,0.365777005230844,0.406202723146747,"Intermittent",0,0,1.06505295007564,1,2,11
"5292",5292,"CA","FOODS_2_262",1913,1.21152628245725,0.467163469324856,0.174594877156299,"Smooth",0,1,3.51228437009932,3,5,19
"5293",5293,"CA","FOODS_2_263",1889,1.51483560545309,0.420439695394632,0.339862361037586,"Intermittent",0,0,2.1217575436739,1,4,14
"5294",5294,"CA","FOODS_2_264",1913,1.40661764705882,0.528083368551456,0.289074751698902,"Lumpy",0,0,2.25405122843701,2,3,32
"5295",5295,"CA","FOODS_2_265",1266,1.43863636363636,0.495208827962527,0.304897314375987,"Intermittent",0,0,1.84992101105845,1,3,12
"5296",5296,"CA","FOODS_2_266",1527,1.44056603773585,0.469278633415685,0.305828421741978,"Intermittent",0,0,3.74459724950884,3,6,23
"5297",5297,"CA","FOODS_2_267",1913,1.09690366972477,0.462694935931193,0.0883429168844747,"Smooth",0,2,5.31416623105071,4,8,37
"5298",5298,"CA","FOODS_2_268",1266,1.63777490297542,0.454561920091242,0.389415481832543,"Intermittent",0,0,1.36255924170616,1,2,12
"5299",5299,"CA","FOODS_2_269",1536,1.46985645933014,0.445053730531184,0.319661458333333,"Intermittent",0,0,1.60807291666667,1,2,12
"5300",5300,"CA","FOODS_2_270",1182,1.88216560509554,0.726752697869722,0.468697123519459,"Lumpy",0,0,1.67766497461929,1,2,23
"5301",5301,"CA","FOODS_2_271",561,1.24390243902439,0.406898992293371,0.196078431372549,"Smooth",0,1,1.92691622103387,2,3,12
"5302",5302,"CA","FOODS_2_272",1172,1.32579185520362,0.473155875745601,0.245733788395904,"Smooth",0,1,2.69027303754266,2,4,22
"5303",5303,"CA","FOODS_2_273",1556,1.62252346193952,0.570915340980124,0.383676092544987,"Lumpy",0,0,1.53020565552699,1,2,17
"5304",5304,"CA","FOODS_2_274",1913,1.18013571869217,0.474568943320112,0.152639832723471,"Smooth",0,2,5.28018818609514,4,8,28
"5305",5305,"CA","FOODS_2_275",1913,1.40558412931668,0.524451332447583,0.28855201254574,"Lumpy",0,0,2.47987454260324,2,4,21
"5306",5306,"CA","FOODS_2_276",1913,1.03573362208988,0.361638908821567,0.0345007841087297,"Smooth",0,23,42.8698379508625,36,60,164
"5307",5307,"CA","FOODS_2_277",732,1.40499040307102,0.687317766079045,0.288251366120219,"Lumpy",0,0,3.37568306010929,3,5,52
"5308",5308,"CA","FOODS_2_278",676,1.24953789279113,0.348988089004242,0.199704142011834,"Smooth",0,1,3.57988165680473,3,6,18
"5309",5309,"CA","FOODS_2_279",1357,1.16082121471343,0.42918430412544,0.138540899042004,"Smooth",0,2,3.84229918938836,3,5,17
"5310",5310,"CA","FOODS_2_280",1912,2.7043847241867,0.727572146127194,0.630230125523013,"Lumpy",0,0,0.786610878661088,0,1,22
"5311",5311,"CA","FOODS_2_281",1913,1.99895506792059,0.318004100844553,0.499738630423419,"Intermittent",0,0,0.83533716675379,1,1,7
"5312",5312,"CA","FOODS_2_282",1900,1.15924344112264,0.431786782173483,0.137368421052632,"Smooth",0,1,3.19315789473684,3,5,21
"5313",5313,"CA","FOODS_2_283",1913,1.09314285714286,0.618169174088248,0.0852064819654992,"Erratic",0,4,8.14323052796654,7,11,61
"5314",5314,"CA","FOODS_2_284",1808,1.57628596338274,0.493035084352695,0.365597345132743,"Intermittent",0,0,1.51659292035398,1,2,14
"5315",5315,"CA","FOODS_2_285",1913,1.06042128603104,0.326511022604304,0.0569785676947203,"Smooth",0,4,7.63565081024569,7,10,29
"5316",5316,"CA","FOODS_2_286",734,1.08419497784343,0.452475145135818,0.0776566757493188,"Smooth",0,2,4.72070844686649,4,7,19
"5317",5317,"CA","FOODS_2_287",764,1.73853211009174,0.452261091441192,0.429319371727749,"Intermittent",0,0,1.34162303664921,1,2,9
"5318",5318,"CA","FOODS_2_288",1913,1.28389261744966,0.413299253921604,0.221118661787768,"Smooth",0,1,3.56089911134344,3,5,22
"5319",5319,"CA","FOODS_2_289",1913,1.16150576806315,0.358182490584074,0.139048614741244,"Smooth",0,2,5.36330371144799,5,8,36
"5320",5320,"CA","FOODS_2_290",689,1.49457700650759,0.408877587171789,0.330914368650218,"Intermittent",0,0,2.79245283018868,2,4,17
"5321",5321,"CA","FOODS_2_291",1913,1.4233630952381,0.394012797161303,0.297438578149503,"Intermittent",0,0,4.21118661787768,4,7,31
"5322",5322,"CA","FOODS_2_292",597,1.11688311688312,0.367695519774916,0.226130653266332,"Smooth",0,1,2.29313232830821,2,3,9
"5323",5323,"CA","FOODS_2_293",1913,1.00525486074619,0.166364125230126,0.00522739153162572,"Smooth",0,11,15.5891270256142,15,20,49
"5324",5324,"CA","FOODS_2_294",1913,1.20238843494657,0.412273897950372,0.168322007318348,"Smooth",0,3,11.4877156299007,11,17,58
"5325",5325,"CA","FOODS_2_295",1913,1.95204081632653,0.454744309863428,0.48771562990068,"Intermittent",0,0,1.42237323575536,1,2,13
"5326",5326,"CA","FOODS_2_296",1103,1.29005847953216,0.443532394534382,0.224841341795104,"Smooth",0,1,2.02357207615594,2,3,12
"5327",5327,"CA","FOODS_2_297",1902,1.47327652982184,0.420450052626113,0.32124079915878,"Intermittent",0,0,2.4248159831756,2,4,15
"5328",5328,"CA","FOODS_2_298",1913,2.29927884615385,0.427225699764448,0.56508102456874,"Intermittent",0,0,0.848405645582854,0,1,16
"5329",5329,"CA","FOODS_2_299",1913,1.01431601272534,0.224807084381233,0.0141139571353894,"Smooth",0,9,12.9539989545217,12,17,48
"5330",5330,"CA","FOODS_2_300",1487,2.77943925233645,0.365207810666287,0.640215198386012,"Intermittent",0,0,0.668459986550101,0,1,7
"5331",5331,"CA","FOODS_2_301",898,1.18469656992084,0.369285914813637,0.155902004454343,"Smooth",0,1,2.98440979955457,3,4,14
